source_record_id,canonical_org_id,canonical_org_name,cohort,source_side,source_org_id,name_as_written,normalized_name,source_files,source_rows,consultant_names,evaluator_names,roster_status,records_count
SRC-LEG-LEG-ORG-B4-025,LEG-ORG-B4-025,جمعية اقرأ التعليمية,4,legacy,LEG-ORG-B4-025,جمعية اقرأ التعليمية,جمعيهاقراالتعليميه,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | dashboard_bundle_1/الدفعة 4/المحكم-بتول الرويلي.xlsx | dashboard_bundle_1/الدفعة 4/المستشار-نجود السيد.xlsx,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | 4بيانات الجهات!26 || dashboard_bundle_1/الدفعة 4/المحكم-بتول الرويلي.xlsx | جمعية اقرأ التعليمية!2 || dashboard_bundle_1/الدفعة 4/المستشار-نجود السيد.xlsx | جمعية اقرأ التعليمية!2,نجود السيد,بتول الرويلي,PRIMARY_ROSTER,47
SRC-LEG-LEG-ORG-B4-026,ORG-A01-05,جمعية ساعد القانونية لخدمة الأرامل والايتام,4,legacy,LEG-ORG-B4-026,جمعية ساعد القانونية لخدمة الأرامل والايتام,جمعيهساعدالقانونيهلخدمهالاراملوالايتام,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | dashboard_bundle_1/الدفعة 4/المحكم-بتول الرويلي.xlsx | dashboard_bundle_1/الدفعة 4/المستشار-نجود السيد.xlsx,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | 4بيانات الجهات!27 || dashboard_bundle_1/الدفعة 4/المحكم-بتول الرويلي.xlsx | جمعية ساعد القانونية!2 || dashboard_bundle_1/الدفعة 4/المستشار-نجود السيد.xlsx | جمعية ساعد القانونية لخدمة!2,نجود السيد,بتول الرويلي,PRIMARY_ROSTER,47
SRC-LEG-LEG-ORG-B4-027,ORG-A01-01,جمعية المشي والجري,4,legacy,LEG-ORG-B4-027,جمعية المشي والجري,جمعيهالمشيوالجري,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | dashboard_bundle_1/الدفعة 4/المحكم-بتول الرويلي.xlsx | dashboard_bundle_1/الدفعة 4/المستشار-نجود السيد.xlsx,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | 4بيانات الجهات!28 || dashboard_bundle_1/الدفعة 4/المحكم-بتول الرويلي.xlsx | جمعية المشي والجري!2 || dashboard_bundle_1/الدفعة 4/المستشار-نجود السيد.xlsx | جمعية المشي والجري!2,نجود السيد,بتول الرويلي,PRIMARY_ROSTER,47
SRC-LEG-LEG-ORG-B4-028,ORG-A08-08,وزارة النقل والخدمات اللوجستية,4,legacy,LEG-ORG-B4-028,وزارة النقل والخدمات اللوجستية,وزارهالنقلوالخدماتاللوجستيه,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | dashboard_bundle_1/الدفعة 4/المستشار-وديــع الحربي.xlsx,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | 4بيانات الجهات!29 || dashboard_bundle_1/الدفعة 4/المستشار-وديــع الحربي.xlsx | وزارة النقل والخدمات اللوجستية!2,وديع الحربي,,PRIMARY_ROSTER,0
SRC-LEG-LEG-ORG-B4-029,ORG-A08-11,جمعية صدارة,4,legacy,LEG-ORG-B4-029,جمعية صدارة,جمعيهصداره,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | dashboard_bundle_1/الدفعة 4/المستشار-وديــع الحربي.xlsx,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | 4بيانات الجهات!30 || dashboard_bundle_1/الدفعة 4/المستشار-وديــع الحربي.xlsx | جمعية صدارة!2,وديع الحربي,,PRIMARY_ROSTER,0
SRC-LEG-LEG-ORG-B4-030,ORG-A08-04,جمعية كفاءات الأهلية لبناء قدرات الشباب,4,legacy,LEG-ORG-B4-030,جمعية كفاءات الأهلية لبناء قدرات الشباب,جمعيهكفاءاتالاهليهلبناءقدراتالشباب,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | dashboard_bundle_1/الدفعة 4/المستشار-وديــع الحربي.xlsx,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | 4بيانات الجهات!31 || dashboard_bundle_1/الدفعة 4/المستشار-وديــع الحربي.xlsx | جمعية كفاءات الأهلية!2,وديع الحربي,,PRIMARY_ROSTER,0
SRC-LEG-LEG-ORG-B4-031,ORG-A08-07,جمعية بلسم الاهلية لمساندة مرضى السرطان,4,legacy,LEG-ORG-B4-031,جمعية بلسم الاهلية لمساندة مرضى السرطان,جمعيهبلسمالاهليهلمساندهمرضيالسرطان,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | dashboard_bundle_1/الدفعة 4/المستشار-وديــع الحربي.xlsx,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | 4بيانات الجهات!32 || dashboard_bundle_1/الدفعة 4/المستشار-وديــع الحربي.xlsx | جمعية بلسم الاهلية!2,وديع الحربي,,PRIMARY_ROSTER,0
SRC-LEG-LEG-ORG-B4-032,ORG-A08-05,جمعية مُعان الاهلية بمكة,4,legacy,LEG-ORG-B4-032,جمعية مُعان الاهلية بمكة,جمعيهمعانالاهليهبمكه,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | dashboard_bundle_1/الدفعة 4/المستشار-وديــع الحربي.xlsx,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | 4بيانات الجهات!33 || dashboard_bundle_1/الدفعة 4/المستشار-وديــع الحربي.xlsx | جمعية مُعان الاهلية بمكة!2,وديع الحربي,,PRIMARY_ROSTER,0
SRC-LEG-LEG-ORG-B4-033,ORG-A08-14,وزارة الخارجية,4,legacy,LEG-ORG-B4-033,وزارة الخارجية,وزارهالخارجيه,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | dashboard_bundle_1/الدفعة 4/المستشار-وديــع الحربي.xlsx,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | 4بيانات الجهات!34 || dashboard_bundle_1/الدفعة 4/المستشار-وديــع الحربي.xlsx | وزارة الخارجية!2,وديع الحربي,,PRIMARY_ROSTER,0
SRC-LEG-LEG-ORG-B4-034,ORG-A08-12,إمارة الجوف,4,legacy,LEG-ORG-B4-034,إمارة الجوف,امارهالجوف,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | dashboard_bundle_1/الدفعة 4/المستشار-وديــع الحربي.xlsx,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | 4بيانات الجهات!35 || dashboard_bundle_1/الدفعة 4/المستشار-وديــع الحربي.xlsx | إمارة الجوف!2,وديع الحربي,,PRIMARY_ROSTER,0
SRC-LEG-LEG-ORG-B4-035,ORG-A08-02,صندوق الشهداء والمصابين والأسرى والمفقودين,4,legacy,LEG-ORG-B4-035,صندوق الشهداء,صندوقالشهداء,dashboard_bundle_1/الدفعة 4/المستشار-وديــع الحربي.xlsx,dashboard_bundle_1/الدفعة 4/المستشار-وديــع الحربي.xlsx | صندوق الشهداء!2,وديع الحربي,,SUPPLEMENTAL_OPERATIONAL,0
SRC-LOV-ORG-A01-01,ORG-A01-01,جمعية المشي والجري,4,lovable,ORG-A01-01,جمعية المشي والجري,جمعيهالمشيوالجري,lovable_current,,"[""نجود السيد""]",بتول الرويلي,,45
SRC-LOV-ORG-A01-02,ORG-A01-02,مؤسسة الاميرة العنود,4,lovable,ORG-A01-02,مؤسسة الاميرة العنود,مؤسسهالاميرهالعنود,lovable_current,,"[""نجود السيد""]",بتول الرويلي,,45
SRC-LOV-ORG-A01-03,ORG-A01-03,جمعية ابتسم لخدمات طب الأسنان التطوعية,4,lovable,ORG-A01-03,جمعية ابتسم لخدمات طب الأسنان التطوعية,جمعيهابتسملخدماتطبالاسنانالتطوعيه,lovable_current,,"[""نجود السيد""]",بتول الرويلي,,45
SRC-LOV-ORG-A01-04,ORG-A01-04,جمعية أطفال طيبة,4,lovable,ORG-A01-04,جمعية أطفال طيبة,جمعيهاطفالطيبه,lovable_current,,"[""نجود السيد""]",بتول الرويلي,,45
SRC-LOV-ORG-A01-05,ORG-A01-05,جمعية ساعد القانونية لخدمة الأرامل والايتام,4,lovable,ORG-A01-05,جمعية ساعد القانونية لخدمة الأرامل والايتام,جمعيهساعدالقانونيهلخدمهالاراملوالايتام,lovable_current,,"[""نجود السيد""]",بتول الرويلي,,45
SRC-LOV-ORG-A02-01,ORG-A02-01,جمعية عمارة للعناية بالمساجد بجازان,3,lovable,ORG-A02-01,جمعية عمارة للعناية بالمساجد بجازان,جمعيهعمارهللعنايهبالمساجدبجازان,lovable_current,,"[""إسراء باقيس""]",خالد القرني,,45
SRC-LOV-ORG-A02-02,ORG-A02-02,جمعية التنمية الأهلية بتبوك شيم,3,lovable,ORG-A02-02,جمعية التنمية الأهلية بتبوك شيم,جمعيهالتنميهالاهليهبتبوكشيم,lovable_current,,"[""إسراء باقيس""]",خالد القرني,,45
SRC-LOV-ORG-A02-03,ORG-A02-03,جمعية مواساة لإكرام الموتى بعسير,3,lovable,ORG-A02-03,جمعية مواساة لإكرام الموتى بعسير,جمعيهمواساهلاكرامالموتيبعسير,lovable_current,,"[""إسراء باقيس""]",خالد القرني,,45
SRC-LOV-ORG-A02-04,ORG-A02-04,جمعية الإسكان التنموي بعسير,3,lovable,ORG-A02-04,جمعية الإسكان التنموي بعسير,جمعيهالاسكانالتنمويبعسير,lovable_current,,"[""إسراء باقيس""]",خالد القرني,,45
SRC-LOV-ORG-A02-05,ORG-A02-05,جمعية نُبل الشبابية,3,lovable,ORG-A02-05,جمعية نُبل الشبابية,جمعيهنبلالشبابيه,lovable_current,,"[""إسراء باقيس""]",خالد القرني,,45
SRC-LOV-ORG-A02-06,ORG-A02-06,جمعية التنمية الأهلية برفحاء,3,lovable,ORG-A02-06,جمعية التنمية الأهلية برفحاء,جمعيهالتنميهالاهليهبرفحاء,lovable_current,,"[""إسراء باقيس""]",خالد القرني,,45
SRC-LOV-ORG-A03-01,ORG-A03-01,جمعية البر لقرى جنوب مكة,3,lovable,ORG-A03-01,جمعية البر لقرى جنوب مكة,جمعيهالبرلقريجنوبمكه,lovable_current,,"[""عزيز التوخي""]",سارة بالخير,,45
SRC-LOV-ORG-A03-02,ORG-A03-02,جمعية التنمية الإيجابية,3,lovable,ORG-A03-02,جمعية التنمية الإيجابية,جمعيهالتنميهالايجابيه,lovable_current,,"[""عزيز التوخي""]",سارة بالخير,,45
SRC-LOV-ORG-A03-03,ORG-A03-03,جمعية نماء المكية للسقاية والرفادة,3,lovable,ORG-A03-03,جمعية نماء المكية للسقاية والرفادة,جمعيهنماءالمكيهللسقايهوالرفاده,lovable_current,,"[""عزيز التوخي""]",سارة بالخير,,45
SRC-LOV-ORG-A03-04,ORG-A03-04,جمعية عطاء الاهلية بجدة,3,lovable,ORG-A03-04,جمعية عطاء الاهلية بجدة,جمعيهعطاءالاهليهبجده,lovable_current,,"[""عزيز التوخي""]",سارة بالخير,,45
SRC-LOV-ORG-A03-05,ORG-A03-05,جمعية خبير للمختبرات الطبية,3,lovable,ORG-A03-05,جمعية خبير للمختبرات الطبية,جمعيهخبيرللمختبراتالطبيه,lovable_current,,"[""عزيز التوخي""]",سارة بالخير,,45
SRC-LOV-ORG-A04-01,ORG-A04-01,جمعية أفق لتطوير العمل الخيري والتطوعي,3,lovable,ORG-A04-01,جمعية أفق لتطوير العمل الخيري والتطوعي,جمعيهافقلتطويرالعملالخيريوالتطوعي,lovable_current,,"[""ظافر القرني""]",د. حسن ابو كافته,,45
SRC-LOV-ORG-A04-02,ORG-A04-02,جمعية افاق الشبابية,3,lovable,ORG-A04-02,جمعية افاق الشبابية,جمعيهافاقالشبابيه,lovable_current,,"[""ظافر القرني""]",د. حسن ابو كافته,,45
SRC-LOV-ORG-A04-03,ORG-A04-03,جمعية تحفيظ القرآن الكريم بمحايل عسير ( تَعَاهَد),3,lovable,ORG-A04-03,جمعية تحفيظ القرآن الكريم بمحايل عسير ( تَعَاهَد),جمعيهتحفيظالقرانالكريمبمحايلعسير(تعاهد),lovable_current,,"[""ظافر القرني""]",د. حسن ابو كافته,,45
SRC-LOV-ORG-A04-04,ORG-A04-04,جمعية عبق الشبابية,3,lovable,ORG-A04-04,جمعية عبق الشبابية,جمعيهعبقالشبابيه,lovable_current,,"[""ظافر القرني""]",د. حسن ابو كافته,,45
SRC-LOV-ORG-A04-05,ORG-A04-05,اللجنة الوطنية لرعاية السجناء والمفرج عنهم وأسرهم ( بعسير ),3,lovable,ORG-A04-05,اللجنة الوطنية لرعاية السجناء والمفرج عنهم وأسرهم ( بعسير ),اللجنهالوطنيهلرعايهالسجناءوالمفرجعنهمواسرهم(بعسير),lovable_current,,"[""ظافر القرني""]",د. حسن ابو كافته,,45
SRC-LOV-ORG-A05-01,ORG-A05-01,جمعية التنمية الأهلية بالباحر,3,lovable,ORG-A05-01,جمعية التنمية الأهلية بالباحر,جمعيهالتنميهالاهليهبالباحر,lovable_current,,"[""عبدالرحمن موسى""]",خالد الزهراني,,45
SRC-LOV-ORG-A05-02,ORG-A05-02,جمعية الدعوة والارشاد وتوعوية الجاليات بصناعية نجران إشراقة,3,lovable,ORG-A05-02,جمعية الدعوة والارشاد وتوعوية الجاليات بصناعية نجران إشراقة,جمعيهالدعوهوالارشادوتوعويهالجالياتبصناعيهنجراناشراقه,lovable_current,,"[""عبدالرحمن موسى""]",خالد الزهراني,,45
SRC-LOV-ORG-A05-03,ORG-A05-03,جمعية التنمية الأهلية بالشقيق,3,lovable,ORG-A05-03,جمعية التنمية الأهلية بالشقيق,جمعيهالتنميهالاهليهبالشقيق,lovable_current,,"[""عبدالرحمن موسى""]",خالد الزهراني,,45
SRC-LOV-ORG-A05-04,ORG-A05-04,الجمعية الخيرية لتحفيظ القران الكريم بنجران رتل,3,lovable,ORG-A05-04,الجمعية الخيرية لتحفيظ القران الكريم بنجران رتل,الجمعيهالخيريهلتحفيظالقرانالكريمبنجرانرتل,lovable_current,,"[""عبدالرحمن موسى""]",خالد الزهراني,,45
SRC-LOV-ORG-A05-05,ORG-A05-05,جمعية البر ايتاء ببيشة,3,lovable,ORG-A05-05,جمعية البر ايتاء ببيشة,جمعيهالبرايتاءببيشه,lovable_current,,"[""عبدالرحمن موسى""]",خالد الزهراني,,45
SRC-LOV-ORG-A05-06,ORG-A05-06,جمعية البر الخيرية بمحافظة بني حسن,3,lovable,ORG-A05-06,جمعية البر الخيرية بمحافظة بني حسن,جمعيهالبرالخيريهبمحافظهبنيحسن,lovable_current,,"[""عبدالرحمن موسى""]",خالد الزهراني,,45
SRC-LOV-ORG-A05-07,ORG-A05-07,جمعية التنمية الأهلية بوادي جازان,3,lovable,ORG-A05-07,جمعية التنمية الأهلية بوادي جازان,جمعيهالتنميهالاهليهبواديجازان,lovable_current,,"[""عبدالرحمن موسى""]",خالد الزهراني,,45
SRC-LOV-ORG-A06-01,ORG-A06-01,جمعية الخدمات الاجتماعية بنمران,4,lovable,ORG-A06-01,جمعية الخدمات الاجتماعية بنمران,جمعيهالخدماتالاجتماعيهبنمران,lovable_current,,"[""سعيد الغامدي""]",الشيخ بن عبدالسلام,,45
SRC-LOV-ORG-A06-02,ORG-A06-02,جمعية التنمية الأهلية بأحد المسارحة,4,lovable,ORG-A06-02,جمعية التنمية الأهلية بأحد المسارحة,جمعيهالتنميهالاهليهباحدالمسارحه,lovable_current,,"[""سعيد الغامدي""]",الشيخ بن عبدالسلام,,45
SRC-LOV-ORG-A06-03,ORG-A06-03,ديوان وزارة الداخلية,4,lovable,ORG-A06-03,ديوان وزارة الداخلية,ديوانوزارهالداخليه,lovable_current,,"[""سعيد الغامدي""]",الشيخ بن عبدالسلام,,45
SRC-LOV-ORG-A06-04,ORG-A06-04,جمعيه جمان التعليمية,4,lovable,ORG-A06-04,جمعيه جمان التعليمية,جمعيهجمانالتعليميه,lovable_current,,"[""سعيد الغامدي""]",الشيخ بن عبدالسلام,,45
SRC-LOV-ORG-A06-05,ORG-A06-05,جمعية ترميم للتنمية,4,lovable,ORG-A06-05,جمعية ترميم للتنمية,جمعيهترميمللتنميه,lovable_current,,"[""سعيد الغامدي""]",الشيخ بن عبدالسلام,,45
SRC-LOV-ORG-A06-06,ORG-A06-06,جمعية وسم للتصلب المتعدد,4,lovable,ORG-A06-06,جمعية وسم للتصلب المتعدد,جمعيهوسمللتصلبالمتعدد,lovable_current,,"[""سعيد الغامدي""]",الشيخ بن عبدالسلام,,45
SRC-LOV-ORG-A06-07,ORG-A06-07,جمعية أصول للمحتوى الدعوي,4,lovable,ORG-A06-07,جمعية أصول للمحتوى الدعوي,جمعيهاصولللمحتويالدعوي,lovable_current,,"[""سعيد الغامدي""]",الشيخ بن عبدالسلام,,45
SRC-LOV-ORG-A07-01,ORG-A07-01,جمعية سقيا الخيرية,4,lovable,ORG-A07-01,جمعية سقيا الخيرية,جمعيهسقياالخيريه,lovable_current,,"[""فهد ظافر""]",بندر الحارثي,,45
SRC-LOV-ORG-A07-02,ORG-A07-02,هيئة تطوير محمية الإمام عبدالعزيز بن محمد الملكية,4,lovable,ORG-A07-02,هيئة تطوير محمية الإمام عبدالعزيز بن محمد الملكية,هيئهتطويرمحميهالامامعبدالعزيزبنمحمدالملكيه,lovable_current,,"[""فهد ظافر""]",بندر الحارثي,,45
SRC-LOV-ORG-A07-03,ORG-A07-03,جمعية التنمية الأهلية ببداء,4,lovable,ORG-A07-03,جمعية التنمية الأهلية ببداء,جمعيهالتنميهالاهليهببداء,lovable_current,,"[""فهد ظافر""]",بندر الحارثي,,45
SRC-LOV-ORG-A07-04,ORG-A07-04,جمعية البر الخيرية بمركز حقال,4,lovable,ORG-A07-04,جمعية البر الخيرية بمركز حقال,جمعيهالبرالخيريهبمركزحقال,lovable_current,,"[""فهد ظافر""]",بندر الحارثي,,45
SRC-LOV-ORG-A07-05,ORG-A07-05,جمعية حرف التعليمية,4,lovable,ORG-A07-05,جمعية حرف التعليمية,جمعيهحرفالتعليميه,lovable_current,,"[""فهد ظافر""]",بندر الحارثي,,45
SRC-LOV-ORG-A07-06,ORG-A07-06,هيئة تطويرمنطقة المدينة المنورة,4,lovable,ORG-A07-06,هيئة تطويرمنطقة المدينة المنورة,هيئهتطويرمنطقهالمدينهالمنوره,lovable_current,,"[""فهد ظافر""]",بندر الحارثي,,45
SRC-LOV-ORG-A07-07,ORG-A07-07,جمعية مجلس حي اجيال الاجتماعي,4,lovable,ORG-A07-07,جمعية مجلس حي اجيال الاجتماعي,جمعيهمجلسحياجيالالاجتماعي,lovable_current,,"[""فهد ظافر""]",بندر الحارثي,,45
SRC-LOV-ORG-A08-01,ORG-A08-01,جمعية البر الخيرية بالقنفذة,4,lovable,ORG-A08-01,جمعية البر الخيرية بالقنفذة,جمعيهالبرالخيريهبالقنفذه,lovable_current,,"[""محمد الحليبي""]",محمد العبدالجبار,,45
SRC-LOV-ORG-A08-02,ORG-A08-02,صندوق الشهداء والمصابين والأسرى والمفقودين,4,lovable,ORG-A08-02,صندوق الشهداء والمصابين والأسرى والمفقودين,صندوقالشهداءوالمصابينوالاسريوالمفقودين,lovable_current,,"[""وديع الحربي""]",محمد العبدالجبار,,45
SRC-LOV-ORG-A08-03,ORG-A08-03,جمعية مسارات الشبابية,4,lovable,ORG-A08-03,جمعية مسارات الشبابية,جمعيهمساراتالشبابيه,lovable_current,,"[""محمد الحليبي""]",محمد العبدالجبار,,45
SRC-LOV-ORG-A08-04,ORG-A08-04,جمعية كفاءات الأهلية لبناء قدرات الشباب,4,lovable,ORG-A08-04,جمعية كفاءات الأهلية لبناء قدرات الشباب,جمعيهكفاءاتالاهليهلبناءقدراتالشباب,lovable_current,,"[""وديع الحربي""]",محمد العبدالجبار,,45
SRC-LOV-ORG-A08-05,ORG-A08-05,جمعية مُعان الاهلية بمكة,4,lovable,ORG-A08-05,جمعية مُعان الاهلية بمكة,جمعيهمعانالاهليهبمكه,lovable_current,,"[""وديع الحربي""]",محمد العبدالجبار,,45
SRC-LOV-ORG-A08-06,ORG-A08-06,أمانة المنطقة الشرقية,4,lovable,ORG-A08-06,أمانة المنطقة الشرقية,امانهالمنطقهالشرقيه,lovable_current,,"[""محمد الحليبي""]",محمد العبدالجبار,,45
SRC-LOV-ORG-A08-07,ORG-A08-07,جمعية بلسم الاهلية لمساندة مرضى السرطان,4,lovable,ORG-A08-07,جمعية بلسم الاهلية لمساندة مرضى السرطان,جمعيهبلسمالاهليهلمساندهمرضيالسرطان,lovable_current,,"[""وديع الحربي""]",محمد العبدالجبار,,45
SRC-LOV-ORG-A08-08,ORG-A08-08,وزارة النقل والخدمات اللوجستية,4,lovable,ORG-A08-08,وزارة النقل والخدمات اللوجستية,وزارهالنقلوالخدماتاللوجستيه,lovable_current,,"[""وديع الحربي""]",محمد العبدالجبار,,45
SRC-LOV-ORG-A08-09,ORG-A08-09,جمعية ميراث العلمية,4,lovable,ORG-A08-09,جمعية ميراث العلمية,جمعيهميراثالعلميه,lovable_current,,"[""محمد الحليبي""]",محمد العبدالجبار,,45
SRC-LOV-ORG-A08-10,ORG-A08-10,التأمينات الاجتماعية,4,lovable,ORG-A08-10,التأمينات الاجتماعية,التاميناتالاجتماعيه,lovable_current,,"[""محمد الحليبي""]",محمد العبدالجبار,,45
SRC-LOV-ORG-A08-11,ORG-A08-11,جمعية صدارة,4,lovable,ORG-A08-11,جمعية صدارة,جمعيهصداره,lovable_current,,"[""وديع الحربي""]",محمد العبدالجبار,,45
SRC-LOV-ORG-A08-12,ORG-A08-12,إمارة الجوف,4,lovable,ORG-A08-12,إمارة الجوف,امارهالجوف,lovable_current,,"[""وديع الحربي""]",محمد العبدالجبار,,45
SRC-LOV-ORG-A08-13,ORG-A08-13,جمعية مسكن للإسكان التنموي,4,lovable,ORG-A08-13,جمعية مسكن للإسكان التنموي,جمعيهمسكنللاسكانالتنموي,lovable_current,,"[""محمد الحليبي""]",محمد العبدالجبار,,45
SRC-LOV-ORG-A08-14,ORG-A08-14,وزارة الخارجية,4,lovable,ORG-A08-14,وزارة الخارجية,وزارهالخارجيه,lovable_current,,"[""وديع الحربي""]",محمد العبدالجبار,,45
SRC-LOV-ORG-A08-15,ORG-A08-15,جمعية رواء للتنمية الأسرية,4,lovable,ORG-A08-15,جمعية رواء للتنمية الأسرية,جمعيهرواءللتنميهالاسريه,lovable_current,,"[""محمد الحليبي""]",محمد العبدالجبار,,45
