participation_id,proposed_canonical_org_id,canonical_org_name,cohort,cohort_label,organization_name_as_written,normalized_name,source,source_record_ids,legacy_org_ids,lovable_org_ids,source_files,source_sheets,source_rows,consultant_names,evaluator_names,first_recorded_at,last_recorded_at,roster_status,model_family_count,model_version_count,latest_outputs_count,links_count,participation_evidence,cohort_confidence,possible_previous_participation,possible_next_participation,requires_review
PART-LEG-LEG-ORG-B4-011,ORG-A07-03,جمعية التنمية الأهلية ببداء,4,دفعة 4,جمعية التنمية الأهلية ببداء,جمعيهالتنميهالاهليهببداء,legacy,LEG-ORG-B4-011,LEG-ORG-B4-011,ORG-A07-03,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | dashboard_bundle_1/الدفعة 4/المحكم-بندر الحارثي.xlsx | dashboard_bundle_1/الدفعة 4/المستشار-فهد ظافر.xlsx,,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | 4بيانات الجهات!12 || dashboard_bundle_1/الدفعة 4/المحكم-بندر الحارثي.xlsx | جمعية التنمية الأهلية ببداء!2 || dashboard_bundle_1/الدفعة 4/المستشار-فهد ظافر.xlsx | جمعية التنمية الأهلية ببداء!2,فهد ظافر,بندر الحارثي,,,PRIMARY_ROSTER,29,47,,47,legacy_org_id=LEG-ORG-B4-011,HIGH,,,false
PART-LEG-LEG-ORG-B4-012,ORG-A07-04,جمعية البر الخيرية بمركز حقال,4,دفعة 4,جمعية البر الخيرية بمركز حقال,جمعيهالبرالخيريهبمركزحقال,legacy,LEG-ORG-B4-012,LEG-ORG-B4-012,ORG-A07-04,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | dashboard_bundle_1/الدفعة 4/المحكم-بندر الحارثي.xlsx | dashboard_bundle_1/الدفعة 4/المستشار-فهد ظافر.xlsx,,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | 4بيانات الجهات!13 || dashboard_bundle_1/الدفعة 4/المحكم-بندر الحارثي.xlsx | جمعية البر الخيرية بمركز حقال!2 || dashboard_bundle_1/الدفعة 4/المستشار-فهد ظافر.xlsx | جمعية البر الخيرية بمركز حقال!2,فهد ظافر,بندر الحارثي,,,PRIMARY_ROSTER,24,47,,47,legacy_org_id=LEG-ORG-B4-012,HIGH,,,false
PART-LEG-LEG-ORG-B4-013,ORG-A07-05,جمعية حرف التعليمية,4,دفعة 4,جمعية حرف التعليمية,جمعيهحرفالتعليميه,legacy,LEG-ORG-B4-013,LEG-ORG-B4-013,ORG-A07-05,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | dashboard_bundle_1/الدفعة 4/المحكم-بندر الحارثي.xlsx | dashboard_bundle_1/الدفعة 4/المستشار-فهد ظافر.xlsx,,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | 4بيانات الجهات!14 || dashboard_bundle_1/الدفعة 4/المحكم-بندر الحارثي.xlsx | جمعية حرف التعليمية!2 || dashboard_bundle_1/الدفعة 4/المستشار-فهد ظافر.xlsx | جمعية حرف التعليمية!2,فهد ظافر,بندر الحارثي,,,PRIMARY_ROSTER,28,47,,47,legacy_org_id=LEG-ORG-B4-013,HIGH,,,false
PART-LEG-LEG-ORG-B4-014,ORG-A07-02,هيئة تطوير محمية الإمام عبدالعزيز بن محمد الملكية,4,دفعة 4,هيئة تطوير محمية الإمام عبدالعزيز بن محمد الملكية,هيئهتطويرمحميهالامامعبدالعزيزبنمحمدالملكيه,legacy,LEG-ORG-B4-014,LEG-ORG-B4-014,ORG-A07-02,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | dashboard_bundle_1/الدفعة 4/المحكم-بندر الحارثي.xlsx | dashboard_bundle_1/الدفعة 4/المستشار-فهد ظافر.xlsx,,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | 4بيانات الجهات!15 || dashboard_bundle_1/الدفعة 4/المحكم-بندر الحارثي.xlsx | هيئة تطوير محمية الإمام!2 || dashboard_bundle_1/الدفعة 4/المستشار-فهد ظافر.xlsx | هيئة تطوير محمية الإمام عبدالعز!2,فهد ظافر,بندر الحارثي,,,PRIMARY_ROSTER,28,47,,47,legacy_org_id=LEG-ORG-B4-014,HIGH,,,false
PART-LEG-LEG-ORG-B4-015,ORG-A08-10,التأمينات الاجتماعية,4,دفعة 4,التأمينات الاجتماعية,التاميناتالاجتماعيه,legacy,LEG-ORG-B4-015,LEG-ORG-B4-015,ORG-A08-10,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | dashboard_bundle_1/الدفعة 4/المحكم-محمد العبدالجبار.xlsx | dashboard_bundle_1/الدفعة 4/المستشار-محمد الحليبي.xlsx,,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | 4بيانات الجهات!16 || dashboard_bundle_1/الدفعة 4/المحكم-محمد العبدالجبار.xlsx | التأمينات الاجتماعية!2 || dashboard_bundle_1/الدفعة 4/المستشار-محمد الحليبي.xlsx | التأمينات الاجتماعية!2,محمد الحليبي,محمد العبدالجبار,,,PRIMARY_ROSTER,28,47,,47,legacy_org_id=LEG-ORG-B4-015,HIGH,,,false
PART-LEG-LEG-ORG-B4-016,ORG-A08-13,جمعية مسكن للإسكان التنموي,4,دفعة 4,جمعية مسكن للإسكان التنموي,جمعيهمسكنللاسكانالتنموي,legacy,LEG-ORG-B4-016,LEG-ORG-B4-016,ORG-A08-13,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | dashboard_bundle_1/الدفعة 4/المحكم-محمد العبدالجبار.xlsx | dashboard_bundle_1/الدفعة 4/المستشار-محمد الحليبي.xlsx,,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | 4بيانات الجهات!17 || dashboard_bundle_1/الدفعة 4/المحكم-محمد العبدالجبار.xlsx | جمعية مسكن للإسكان التنموي!2 || dashboard_bundle_1/الدفعة 4/المستشار-محمد الحليبي.xlsx | جمعية مسكن للإسكان التنموي!2,محمد الحليبي,محمد العبدالجبار,,,PRIMARY_ROSTER,28,47,,47,legacy_org_id=LEG-ORG-B4-016,HIGH,,,false
PART-LEG-LEG-ORG-B4-017,ORG-A08-09,جمعية ميراث العلمية,4,دفعة 4,جمعية ميراث العلمية,جمعيهميراثالعلميه,legacy,LEG-ORG-B4-017,LEG-ORG-B4-017,ORG-A08-09,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | dashboard_bundle_1/الدفعة 4/المحكم-محمد العبدالجبار.xlsx | dashboard_bundle_1/الدفعة 4/المستشار-محمد الحليبي.xlsx,,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | 4بيانات الجهات!18 || dashboard_bundle_1/الدفعة 4/المحكم-محمد العبدالجبار.xlsx | جمعية ميراث العلمية!2 || dashboard_bundle_1/الدفعة 4/المستشار-محمد الحليبي.xlsx | جمعية ميراث العلمية!2,محمد الحليبي,محمد العبدالجبار,,,PRIMARY_ROSTER,28,47,,47,legacy_org_id=LEG-ORG-B4-017,HIGH,,,false
PART-LEG-LEG-ORG-B4-018,ORG-A08-01,جمعية البر الخيرية بالقنفذة,4,دفعة 4,جمعية البر الخيرية بالقنفذة,جمعيهالبرالخيريهبالقنفذه,legacy,LEG-ORG-B4-018,LEG-ORG-B4-018,ORG-A08-01,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | dashboard_bundle_1/الدفعة 4/المحكم-محمد العبدالجبار.xlsx | dashboard_bundle_1/الدفعة 4/المستشار-محمد الحليبي.xlsx,,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | 4بيانات الجهات!19 || dashboard_bundle_1/الدفعة 4/المحكم-محمد العبدالجبار.xlsx | جمعية البر الخيرية بالقنفذة!2 || dashboard_bundle_1/الدفعة 4/المستشار-محمد الحليبي.xlsx | جمعية البر الخيرية بالقنفذة!2,محمد الحليبي,محمد العبدالجبار,,,PRIMARY_ROSTER,28,47,,47,legacy_org_id=LEG-ORG-B4-018,HIGH,,,false
PART-LEG-LEG-ORG-B4-019,ORG-A08-15,جمعية رواء للتنمية الأسرية,4,دفعة 4,جمعية رواء للتنمية الأسرية,جمعيهرواءللتنميهالاسريه,legacy,LEG-ORG-B4-019,LEG-ORG-B4-019,ORG-A08-15,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | dashboard_bundle_1/الدفعة 4/المحكم-محمد العبدالجبار.xlsx | dashboard_bundle_1/الدفعة 4/المستشار-محمد الحليبي.xlsx,,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | 4بيانات الجهات!20 || dashboard_bundle_1/الدفعة 4/المحكم-محمد العبدالجبار.xlsx | جمعية رواء للتنمية الأسرية!2 || dashboard_bundle_1/الدفعة 4/المستشار-محمد الحليبي.xlsx | جمعية رواء للتنمية الأسرية!2,محمد الحليبي,محمد العبدالجبار,,,PRIMARY_ROSTER,29,47,,47,legacy_org_id=LEG-ORG-B4-019,HIGH,,,false
PART-LEG-LEG-ORG-B4-020,ORG-A08-03,جمعية مسارات الشبابية,4,دفعة 4,جمعية مسارات الشبابية,جمعيهمساراتالشبابيه,legacy,LEG-ORG-B4-020,LEG-ORG-B4-020,ORG-A08-03,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | dashboard_bundle_1/الدفعة 4/المحكم-محمد العبدالجبار.xlsx | dashboard_bundle_1/الدفعة 4/المستشار-محمد الحليبي.xlsx,,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | 4بيانات الجهات!21 || dashboard_bundle_1/الدفعة 4/المحكم-محمد العبدالجبار.xlsx | جمعية مسارات الشبابية!2 || dashboard_bundle_1/الدفعة 4/المستشار-محمد الحليبي.xlsx | جمعية مسارات الشبابية!2,محمد الحليبي,محمد العبدالجبار,,,PRIMARY_ROSTER,28,47,,47,legacy_org_id=LEG-ORG-B4-020,HIGH,,,false
PART-LEG-LEG-ORG-B4-021,ORG-A08-06,أمانة المنطقة الشرقية,4,دفعة 4,أمانة المنطقة الشرقية,امانهالمنطقهالشرقيه,legacy,LEG-ORG-B4-021,LEG-ORG-B4-021,ORG-A08-06,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | dashboard_bundle_1/الدفعة 4/المحكم-محمد العبدالجبار.xlsx | dashboard_bundle_1/الدفعة 4/المستشار-محمد الحليبي.xlsx,,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | 4بيانات الجهات!22 || dashboard_bundle_1/الدفعة 4/المحكم-محمد العبدالجبار.xlsx | أمانة المنطقة الشرقية!2 || dashboard_bundle_1/الدفعة 4/المستشار-محمد الحليبي.xlsx | أمانة المنطقة الشرقية!2,محمد الحليبي,محمد العبدالجبار,,,PRIMARY_ROSTER,28,47,,47,legacy_org_id=LEG-ORG-B4-021,HIGH,,,false
PART-LEG-LEG-ORG-B4-022,ORG-A01-04,جمعية أطفال طيبة,4,دفعة 4,جمعية أطفال طيبة,جمعيهاطفالطيبه,legacy,LEG-ORG-B4-022,LEG-ORG-B4-022,ORG-A01-04,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | dashboard_bundle_1/الدفعة 4/المحكم-بتول الرويلي.xlsx | dashboard_bundle_1/الدفعة 4/المستشار-نجود السيد.xlsx,,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | 4بيانات الجهات!23 || dashboard_bundle_1/الدفعة 4/المحكم-بتول الرويلي.xlsx | جمعية أطفال طيبة!2 || dashboard_bundle_1/الدفعة 4/المستشار-نجود السيد.xlsx | جمعية أطفال طيبة!2,نجود السيد,بتول الرويلي,,,PRIMARY_ROSTER,29,47,,47,legacy_org_id=LEG-ORG-B4-022,HIGH,,,false
PART-LEG-LEG-ORG-B4-023,ORG-A01-02,مؤسسة الاميرة العنود,4,دفعة 4,مؤسسة الاميرة العنود,مؤسسهالاميرهالعنود,legacy,LEG-ORG-B4-023,LEG-ORG-B4-023,ORG-A01-02,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | dashboard_bundle_1/الدفعة 4/المحكم-بتول الرويلي.xlsx | dashboard_bundle_1/الدفعة 4/المستشار-نجود السيد.xlsx,,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | 4بيانات الجهات!24 || dashboard_bundle_1/الدفعة 4/المحكم-بتول الرويلي.xlsx | مؤسسة الاميرة العنود!2 || dashboard_bundle_1/الدفعة 4/المستشار-نجود السيد.xlsx | مؤسسة الاميرة العنود!2,نجود السيد,بتول الرويلي,,,PRIMARY_ROSTER,30,47,,47,legacy_org_id=LEG-ORG-B4-023,HIGH,,,false
PART-LEG-LEG-ORG-B4-024,ORG-A01-03,جمعية ابتسم لخدمات طب الأسنان التطوعية,4,دفعة 4,جمعية ابتسم لخدمات طب الأسنان التطوعية,جمعيهابتسملخدماتطبالاسنانالتطوعيه,legacy,LEG-ORG-B4-024,LEG-ORG-B4-024,ORG-A01-03,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | dashboard_bundle_1/الدفعة 4/المحكم-بتول الرويلي.xlsx | dashboard_bundle_1/الدفعة 4/المستشار-نجود السيد.xlsx,,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | 4بيانات الجهات!25 || dashboard_bundle_1/الدفعة 4/المحكم-بتول الرويلي.xlsx | جمعية ابتسم لخدمات طب الأسنان!2 || dashboard_bundle_1/الدفعة 4/المستشار-نجود السيد.xlsx | جمعية ابتسم لخدمات طب الأسنان!2,نجود السيد,بتول الرويلي,,,PRIMARY_ROSTER,30,47,,47,legacy_org_id=LEG-ORG-B4-024,HIGH,,,false
PART-LEG-LEG-ORG-B4-025,LEG-ORG-B4-025,جمعية اقرأ التعليمية,4,دفعة 4,جمعية اقرأ التعليمية,جمعيهاقراالتعليميه,legacy,LEG-ORG-B4-025,LEG-ORG-B4-025,,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | dashboard_bundle_1/الدفعة 4/المحكم-بتول الرويلي.xlsx | dashboard_bundle_1/الدفعة 4/المستشار-نجود السيد.xlsx,,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | 4بيانات الجهات!26 || dashboard_bundle_1/الدفعة 4/المحكم-بتول الرويلي.xlsx | جمعية اقرأ التعليمية!2 || dashboard_bundle_1/الدفعة 4/المستشار-نجود السيد.xlsx | جمعية اقرأ التعليمية!2,نجود السيد,بتول الرويلي,,,PRIMARY_ROSTER,47,47,,47,legacy_org_id=LEG-ORG-B4-025,HIGH,,,false
PART-LEG-LEG-ORG-B4-026,ORG-A01-05,جمعية ساعد القانونية لخدمة الأرامل والايتام,4,دفعة 4,جمعية ساعد القانونية لخدمة الأرامل والايتام,جمعيهساعدالقانونيهلخدمهالاراملوالايتام,legacy,LEG-ORG-B4-026,LEG-ORG-B4-026,ORG-A01-05,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | dashboard_bundle_1/الدفعة 4/المحكم-بتول الرويلي.xlsx | dashboard_bundle_1/الدفعة 4/المستشار-نجود السيد.xlsx,,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | 4بيانات الجهات!27 || dashboard_bundle_1/الدفعة 4/المحكم-بتول الرويلي.xlsx | جمعية ساعد القانونية!2 || dashboard_bundle_1/الدفعة 4/المستشار-نجود السيد.xlsx | جمعية ساعد القانونية لخدمة!2,نجود السيد,بتول الرويلي,,,PRIMARY_ROSTER,30,47,,47,legacy_org_id=LEG-ORG-B4-026,HIGH,,,false
PART-LEG-LEG-ORG-B4-027,ORG-A01-01,جمعية المشي والجري,4,دفعة 4,جمعية المشي والجري,جمعيهالمشيوالجري,legacy,LEG-ORG-B4-027,LEG-ORG-B4-027,ORG-A01-01,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | dashboard_bundle_1/الدفعة 4/المحكم-بتول الرويلي.xlsx | dashboard_bundle_1/الدفعة 4/المستشار-نجود السيد.xlsx,,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | 4بيانات الجهات!28 || dashboard_bundle_1/الدفعة 4/المحكم-بتول الرويلي.xlsx | جمعية المشي والجري!2 || dashboard_bundle_1/الدفعة 4/المستشار-نجود السيد.xlsx | جمعية المشي والجري!2,نجود السيد,بتول الرويلي,,,PRIMARY_ROSTER,29,47,,47,legacy_org_id=LEG-ORG-B4-027,HIGH,,,false
PART-LEG-LEG-ORG-B4-028,ORG-A08-08,وزارة النقل والخدمات اللوجستية,4,دفعة 4,وزارة النقل والخدمات اللوجستية,وزارهالنقلوالخدماتاللوجستيه,legacy,LEG-ORG-B4-028,LEG-ORG-B4-028,ORG-A08-08,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | dashboard_bundle_1/الدفعة 4/المستشار-وديــع الحربي.xlsx,,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | 4بيانات الجهات!29 || dashboard_bundle_1/الدفعة 4/المستشار-وديــع الحربي.xlsx | وزارة النقل والخدمات اللوجستية!2,وديع الحربي,,,,PRIMARY_ROSTER,22,0,,0,legacy_org_id=LEG-ORG-B4-028,HIGH,,,false
PART-LEG-LEG-ORG-B4-029,ORG-A08-11,جمعية صدارة,4,دفعة 4,جمعية صدارة,جمعيهصداره,legacy,LEG-ORG-B4-029,LEG-ORG-B4-029,ORG-A08-11,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | dashboard_bundle_1/الدفعة 4/المستشار-وديــع الحربي.xlsx,,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | 4بيانات الجهات!30 || dashboard_bundle_1/الدفعة 4/المستشار-وديــع الحربي.xlsx | جمعية صدارة!2,وديع الحربي,,,,PRIMARY_ROSTER,30,0,,0,legacy_org_id=LEG-ORG-B4-029,HIGH,,,false
PART-LEG-LEG-ORG-B4-030,ORG-A08-04,جمعية كفاءات الأهلية لبناء قدرات الشباب,4,دفعة 4,جمعية كفاءات الأهلية لبناء قدرات الشباب,جمعيهكفاءاتالاهليهلبناءقدراتالشباب,legacy,LEG-ORG-B4-030,LEG-ORG-B4-030,ORG-A08-04,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | dashboard_bundle_1/الدفعة 4/المستشار-وديــع الحربي.xlsx,,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | 4بيانات الجهات!31 || dashboard_bundle_1/الدفعة 4/المستشار-وديــع الحربي.xlsx | جمعية كفاءات الأهلية!2,وديع الحربي,,,,PRIMARY_ROSTER,30,0,,0,legacy_org_id=LEG-ORG-B4-030,HIGH,,,false
PART-LEG-LEG-ORG-B4-031,ORG-A08-07,جمعية بلسم الاهلية لمساندة مرضى السرطان,4,دفعة 4,جمعية بلسم الاهلية لمساندة مرضى السرطان,جمعيهبلسمالاهليهلمساندهمرضيالسرطان,legacy,LEG-ORG-B4-031,LEG-ORG-B4-031,ORG-A08-07,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | dashboard_bundle_1/الدفعة 4/المستشار-وديــع الحربي.xlsx,,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | 4بيانات الجهات!32 || dashboard_bundle_1/الدفعة 4/المستشار-وديــع الحربي.xlsx | جمعية بلسم الاهلية!2,وديع الحربي,,,,PRIMARY_ROSTER,30,0,,0,legacy_org_id=LEG-ORG-B4-031,HIGH,,,false
PART-LEG-LEG-ORG-B4-032,ORG-A08-05,جمعية مُعان الاهلية بمكة,4,دفعة 4,جمعية مُعان الاهلية بمكة,جمعيهمعانالاهليهبمكه,legacy,LEG-ORG-B4-032,LEG-ORG-B4-032,ORG-A08-05,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | dashboard_bundle_1/الدفعة 4/المستشار-وديــع الحربي.xlsx,,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | 4بيانات الجهات!33 || dashboard_bundle_1/الدفعة 4/المستشار-وديــع الحربي.xlsx | جمعية مُعان الاهلية بمكة!2,وديع الحربي,,,,PRIMARY_ROSTER,32,0,,0,legacy_org_id=LEG-ORG-B4-032,HIGH,,,false
PART-LEG-LEG-ORG-B4-033,ORG-A08-14,وزارة الخارجية,4,دفعة 4,وزارة الخارجية,وزارهالخارجيه,legacy,LEG-ORG-B4-033,LEG-ORG-B4-033,ORG-A08-14,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | dashboard_bundle_1/الدفعة 4/المستشار-وديــع الحربي.xlsx,,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | 4بيانات الجهات!34 || dashboard_bundle_1/الدفعة 4/المستشار-وديــع الحربي.xlsx | وزارة الخارجية!2,وديع الحربي,,,,PRIMARY_ROSTER,29,0,,0,legacy_org_id=LEG-ORG-B4-033,HIGH,,,false
PART-LEG-LEG-ORG-B4-034,ORG-A08-12,إمارة الجوف,4,دفعة 4,إمارة الجوف,امارهالجوف,legacy,LEG-ORG-B4-034,LEG-ORG-B4-034,ORG-A08-12,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | dashboard_bundle_1/الدفعة 4/المستشار-وديــع الحربي.xlsx,,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | 4بيانات الجهات!35 || dashboard_bundle_1/الدفعة 4/المستشار-وديــع الحربي.xlsx | إمارة الجوف!2,وديع الحربي,,,,PRIMARY_ROSTER,29,0,,0,legacy_org_id=LEG-ORG-B4-034,HIGH,,,false
PART-LEG-LEG-ORG-B4-035,ORG-A08-02,صندوق الشهداء والمصابين والأسرى والمفقودين,4,دفعة 4,صندوق الشهداء,صندوقالشهداء,legacy,LEG-ORG-B4-035,LEG-ORG-B4-035,ORG-A08-02,dashboard_bundle_1/الدفعة 4/المستشار-وديــع الحربي.xlsx,,dashboard_bundle_1/الدفعة 4/المستشار-وديــع الحربي.xlsx | صندوق الشهداء!2,وديع الحربي,,,,SUPPLEMENTAL_OPERATIONAL,30,0,,0,legacy_org_id=LEG-ORG-B4-035,HIGH,,,false
PART-LOV-ORG-A01-01,ORG-A01-01,جمعية المشي والجري,4,دفعة 4,جمعية المشي والجري,جمعيهالمشيوالجري,current,ORG-A01-01,LEG-ORG-B4-027,ORG-A01-01,lovable_current,,,"[""نجود السيد""]",بتول الرويلي,2026-01-18T20:34:00+03:00,2026-02-14T12:14:00+03:00,,29,29,29,45,lovable_org_id=ORG-A01-01,MEDIUM (inferred from crosswalk to legacy),,,false
PART-LOV-ORG-A01-02,ORG-A01-02,مؤسسة الاميرة العنود,4,دفعة 4,مؤسسة الاميرة العنود,مؤسسهالاميرهالعنود,current,ORG-A01-02,LEG-ORG-B4-023,ORG-A01-02,lovable_current,,,"[""نجود السيد""]",بتول الرويلي,2026-01-18T18:39:00+03:00,2026-02-14T12:18:00+03:00,,30,30,30,45,lovable_org_id=ORG-A01-02,MEDIUM (inferred from crosswalk to legacy),,,false
PART-LOV-ORG-A01-03,ORG-A01-03,جمعية ابتسم لخدمات طب الأسنان التطوعية,4,دفعة 4,جمعية ابتسم لخدمات طب الأسنان التطوعية,جمعيهابتسملخدماتطبالاسنانالتطوعيه,current,ORG-A01-03,LEG-ORG-B4-024,ORG-A01-03,lovable_current,,,"[""نجود السيد""]",بتول الرويلي,2026-01-18T20:18:00+03:00,2026-02-14T11:47:00+03:00,,30,30,30,45,lovable_org_id=ORG-A01-03,MEDIUM (inferred from crosswalk to legacy),,,false
PART-LOV-ORG-A01-04,ORG-A01-04,جمعية أطفال طيبة,4,دفعة 4,جمعية أطفال طيبة,جمعيهاطفالطيبه,current,ORG-A01-04,LEG-ORG-B4-022,ORG-A01-04,lovable_current,,,"[""نجود السيد""]",بتول الرويلي,2026-01-18T19:10:00+03:00,2026-02-14T11:54:00+03:00,,29,29,29,45,lovable_org_id=ORG-A01-04,MEDIUM (inferred from crosswalk to legacy),,,false
PART-LOV-ORG-A01-05,ORG-A01-05,جمعية ساعد القانونية لخدمة الأرامل والايتام,4,دفعة 4,جمعية ساعد القانونية لخدمة الأرامل والايتام,جمعيهساعدالقانونيهلخدمهالاراملوالايتام,current,ORG-A01-05,LEG-ORG-B4-026,ORG-A01-05,lovable_current,,,"[""نجود السيد""]",بتول الرويلي,2026-01-18T20:34:00+03:00,2026-02-14T12:11:00+03:00,,30,30,30,45,lovable_org_id=ORG-A01-05,MEDIUM (inferred from crosswalk to legacy),,,false
PART-LOV-ORG-A02-01,ORG-A02-01,جمعية عمارة للعناية بالمساجد بجازان,3,دفعة 3,جمعية عمارة للعناية بالمساجد بجازان,جمعيهعمارهللعنايهبالمساجدبجازان,current,ORG-A02-01,LEG-ORG-B3-019,ORG-A02-01,lovable_current,,,"[""إسراء باقيس""]",خالد القرني,2026-01-21T00:00:00+03:00,2026-02-01T16:56:00+03:00,,30,30,30,45,lovable_org_id=ORG-A02-01,MEDIUM (inferred from crosswalk to legacy),,,false
PART-LOV-ORG-A02-02,ORG-A02-02,جمعية التنمية الأهلية بتبوك شيم,3,دفعة 3,جمعية التنمية الأهلية بتبوك شيم,جمعيهالتنميهالاهليهبتبوكشيم,current,ORG-A02-02,LEG-ORG-B3-020,ORG-A02-02,lovable_current,,,"[""إسراء باقيس""]",خالد القرني,2026-01-19T02:29:00+03:00,2026-01-29T12:06:00+03:00,,29,29,29,45,lovable_org_id=ORG-A02-02,MEDIUM (inferred from crosswalk to legacy),,,false
PART-LOV-ORG-A02-03,ORG-A02-03,جمعية مواساة لإكرام الموتى بعسير,3,دفعة 3,جمعية مواساة لإكرام الموتى بعسير,جمعيهمواساهلاكرامالموتيبعسير,current,ORG-A02-03,LEG-ORG-B3-016,ORG-A02-03,lovable_current,,,"[""إسراء باقيس""]",خالد القرني,2026-01-19T03:55:00+03:00,2026-02-02T13:33:00+03:00,,29,29,29,45,lovable_org_id=ORG-A02-03,MEDIUM (inferred from crosswalk to legacy),,,false
PART-LOV-ORG-A02-04,ORG-A02-04,جمعية الإسكان التنموي بعسير,3,دفعة 3,جمعية الإسكان التنموي بعسير,جمعيهالاسكانالتنمويبعسير,current,ORG-A02-04,LEG-ORG-B3-018,ORG-A02-04,lovable_current,,,"[""إسراء باقيس""]",خالد القرني,2026-01-21T18:56:00+03:00,2026-02-09T12:51:00+03:00,,31,31,31,45,lovable_org_id=ORG-A02-04,MEDIUM (inferred from crosswalk to legacy),,,false
PART-LOV-ORG-A02-05,ORG-A02-05,جمعية نُبل الشبابية,3,دفعة 3,جمعية نُبل الشبابية,جمعيهنبلالشبابيه,current,ORG-A02-05,LEG-ORG-B3-023,ORG-A02-05,lovable_current,,,"[""إسراء باقيس""]",خالد القرني,2026-01-19T01:43:00+03:00,2026-01-29T23:12:00+03:00,,29,29,29,45,lovable_org_id=ORG-A02-05,MEDIUM (inferred from crosswalk to legacy),,,false
PART-LOV-ORG-A02-06,ORG-A02-06,جمعية التنمية الأهلية برفحاء,3,دفعة 3,جمعية التنمية الأهلية برفحاء,جمعيهالتنميهالاهليهبرفحاء,current,ORG-A02-06,LEG-ORG-B3-021,ORG-A02-06,lovable_current,,,"[""إسراء باقيس""]",خالد القرني,2026-01-19T03:22:00+03:00,2026-02-02T20:33:00+03:00,,29,29,29,45,lovable_org_id=ORG-A02-06,MEDIUM (inferred from crosswalk to legacy),,,false
PART-LOV-ORG-A03-01,ORG-A03-01,جمعية البر لقرى جنوب مكة,3,دفعة 3,جمعية البر لقرى جنوب مكة,جمعيهالبرلقريجنوبمكه,current,ORG-A03-01,LEG-ORG-B3-028,ORG-A03-01,lovable_current,,,"[""عزيز التوخي""]",سارة بالخير,2026-01-21T14:57:00+03:00,2026-03-08T22:24:00+03:00,,27,27,27,45,lovable_org_id=ORG-A03-01,MEDIUM (inferred from crosswalk to legacy),,,false
